,sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
601,986,518,2023-01-24,16:23:10.508000,2023-01-24,16:23:10.508000,16,4,57189,3.09,2,13,2023-01-28,2023-01-26,16
602,1026,558,2023-01-26,18:55:10.436000,2023-01-26,18:55:10.436000,10,1,52639,3.81,2,61,2023-01-28,2023-01-30,26
603,1016,548,2023-01-26,13:07:09.761000,2023-01-26,13:07:09.761000,11,12,12907,3.16,2,44,2023-02-01,2023-01-29,19
604,988,520,2023-01-24,18:03:10.354000,2023-01-24,18:03:10.354000,9,8,87712,2.45,3,4,2023-01-29,2023-01-27,22
605,1017,549,2023-01-26,13:26:10.297000,2023-01-26,13:26:10.297000,20,13,65376,2.23,1,3,2023-01-27,2023-02-02,24
606,980,512,2023-01-24,12:21:10.356000,2023-01-24,12:21:10.356000,3,11,79469,2.29,2,53,2023-01-27,2023-01-30,3
607,973,505,2023-01-24,09:30:10.191000,2023-01-24,09:30:10.191000,7,5,90940,2.79,2,38,2023-01-28,2023-01-29,7
608,1002,534,2023-01-25,12:36:10.368000,2023-01-25,12:36:10.368000,3,9,38123,2.76,1,19,2023-01-29,2023-01-25,27
609,705,236,2023-01-02,15:22:09.863000,2023-01-02,15:22:09.863000,18,14,97713,2.81,3,41,2023-01-04,2023-01-07,2
610,1015,547,2023-01-26,12:16:09.906000,2023-01-26,12:16:09.906000,9,12,24170,2.89,1,13,2023-01-27,2023-01-27,17
611,978,510,2023-01-24,11:24:09.897000,2023-01-24,11:24:09.897000,3,13,22274,3.93,2,22,2023-01-27,2023-01-27,24
612,1037,569,2023-01-27,13:25:10.122000,2023-01-27,13:25:10.122000,9,14,19622,3.89,1,49,2023-01-27,2023-02-01,13
613,974,506,2023-01-24,09:52:10.212000,2023-01-24,09:52:10.212000,18,4,61783,2.78,2,29,2023-01-24,2023-01-28,7
614,1022,554,2023-01-26,17:08:10.207000,2023-01-26,17:08:10.207000,13,13,31329,2.68,2,43,2023-01-28,2023-02-01,19
615,993,526,2023-01-25,10:16:10.188000,2023-01-25,10:16:10.188000,3,20,7782,2.27,2,22,2023-01-27,2023-01-31,30
616,1027,559,2023-01-26,18:58:10.305000,2023-01-26,18:58:10.305000,19,14,78725,2.68,2,32,2023-01-27,2023-02-01,8
617,997,530,2023-01-25,11:02:10.259000,2023-01-25,11:02:10.259000,12,3,88576,2.9,1,49,2023-01-26,2023-01-31,13
618,1018,550,2023-01-26,13:52:10.199000,2023-01-26,13:52:10.199000,3,7,10433,3.42,2,15,2023-02-01,2023-02-01,26
619,1001,533,2023-01-25,12:34:10.197000,2023-01-25,12:34:10.197000,7,3,11358,2.34,2,37,2023-01-29,2023-01-26,17
620,991,523,2023-01-25,08:53:10.454000,2023-01-25,08:53:10.454000,4,10,34172,3.62,3,4,2023-01-27,2023-01-31,20
621,1028,560,2023-01-27,09:04:10.056000,2023-01-27,09:04:10.056000,12,18,45893,2.31,1,42,2023-02-02,2023-01-29,17
622,976,508,2023-01-24,10:58:09.970000,2023-01-24,10:58:09.970000,13,16,28751,3.18,1,3,2023-01-27,2023-01-28,22
623,983,515,2023-01-24,14:54:09.909000,2023-01-24,14:54:09.909000,9,1,82218,3.74,3,29,2023-01-28,2023-01-25,3
624,1012,544,2023-01-26,11:10:10.017000,2023-01-26,11:10:10.017000,13,11,86794,2.86,2,19,2023-01-26,2023-01-29,7
625,989,521,2023-01-24,18:19:10.507000,2023-01-24,18:19:10.507000,1,5,25251,3.14,2,37,2023-01-30,2023-01-27,7
626,1029,561,2023-01-27,10:20:10.089000,2023-01-27,10:20:10.089000,8,5,54714,3.55,1,47,2023-01-28,2023-02-01,5
627,985,517,2023-01-24,16:07:10.466000,2023-01-24,16:07:10.466000,15,10,32844,3.87,3,11,2023-01-26,2023-01-29,25
628,994,527,2023-01-25,10:36:10.133000,2023-01-25,10:36:10.133000,14,12,13196,2.84,1,55,2023-01-30,2023-01-28,25
629,1034,566,2023-01-27,13:16:10.618000,2023-01-27,13:16:10.618000,17,1,90658,3.39,1,21,2023-01-31,2023-01-31,30
630,999,532,2023-01-25,11:08:10.081000,2023-01-25,11:08:10.081000,12,5,1585,2.22,1,42,2023-01-30,2023-01-30,27
631,1030,562,2023-01-27,11:34:09.770000,2023-01-27,11:34:09.770000,7,16,23720,3.17,3,6,2023-01-28,2023-02-02,9
632,1065,598,2023-01-30,18:01:10.314000,2023-01-30,18:01:10.314000,2,7,75440,3.53,1,1,2023-02-01,2023-02-04,13
633,1040,572,2023-01-27,15:19:10.221000,2023-01-27,15:19:10.221000,12,5,19048,3.41,3,37,2023-01-28,2023-02-01,5
634,1041,573,2023-01-27,15:21:10.331000,2023-01-27,15:21:10.331000,20,16,80043,2.07,2,8,2023-01-29,2023-01-30,2
635,1042,574,2023-01-27,15:40:09.836000,2023-01-27,15:40:09.836000,15,13,80974,2.1,3,24,2023-02-02,2023-02-03,14
636,1043,576,2023-01-27,16:26:10.415000,2023-01-27,16:26:10.415000,19,7,17266,2.05,2,36,2023-02-01,2023-01-28,3
637,1044,577,2023-01-27,16:56:09.921000,2023-01-27,16:56:09.921000,7,6,76958,3.76,1,16,2023-01-29,2023-01-30,29
638,1045,578,2023-01-27,17:27:10.264000,2023-01-27,17:27:10.264000,20,4,88369,2.16,3,23,2023-01-31,2023-02-02,3
639,1046,579,2023-01-27,17:38:10.392000,2023-01-27,17:38:10.392000,6,17,4783,2.32,1,47,2023-01-29,2023-01-29,19
640,1047,580,2023-01-27,17:43:10.082000,2023-01-27,17:43:10.082000,4,6,82616,2.41,1,24,2023-02-01,2023-02-02,24
641,1048,581,2023-01-30,08:30:10.058000,2023-01-30,08:30:10.058000,14,19,46674,3.89,3,4,2023-02-01,2023-02-05,27
642,1049,582,2023-01-30,09:51:10.238000,2023-01-30,09:51:10.238000,1,4,12649,3.22,2,33,2023-02-05,2023-02-01,18
643,1050,583,2023-01-30,10:13:10.666000,2023-01-30,10:13:10.666000,6,12,71262,2.77,2,55,2023-02-01,2023-01-30,12
644,1051,584,2023-01-30,11:00:09.892000,2023-01-30,11:00:09.892000,19,18,85294,2.57,3,34,2023-02-03,2023-02-03,3
645,1052,585,2023-01-30,11:31:10.354000,2023-01-30,11:31:10.354000,7,6,74661,2.13,1,30,2023-02-01,2023-01-31,10
646,1053,586,2023-01-30,11:51:10.104000,2023-01-30,11:51:10.104000,20,16,93588,3.77,2,2,2023-02-05,2023-02-04,15
647,1054,587,2023-01-30,12:00:10.280000,2023-01-30,12:00:10.280000,3,8,95976,2.19,1,21,2023-02-04,2023-01-31,15
648,1055,588,2023-01-30,12:04:10.234000,2023-01-30,12:04:10.234000,2,14,54632,3.19,3,4,2023-01-30,2023-02-01,1
649,1056,589,2023-01-30,14:03:10.330000,2023-01-30,14:03:10.330000,6,5,92522,3.91,1,8,2023-02-01,2023-01-31,22
650,1057,590,2023-01-30,14:32:09.761000,2023-01-30,14:32:09.761000,12,13,39061,3.86,1,48,2023-02-03,2023-02-01,21
651,1058,591,2023-01-30,14:44:10.223000,2023-01-30,14:44:10.223000,20,17,44480,3.77,3,44,2023-01-30,2023-02-06,6
652,729,189,2022-12-27,10:18:10.303000,2022-12-27,10:18:10.303000,12,20,8617,3.48,2,11,2022-12-31,2023-01-07,2
653,1059,592,2023-01-30,15:05:10.240000,2023-01-30,15:05:10.240000,6,5,80027,3.64,3,23,2023-02-04,2023-01-31,30
654,1060,593,2023-01-30,15:23:10.057000,2023-01-30,15:23:10.057000,14,7,45052,3.38,3,57,2023-02-02,2023-02-05,22
655,1061,594,2023-01-30,15:35:10.463000,2023-01-30,15:35:10.463000,1,6,18811,2.41,2,61,2023-02-03,2023-02-04,25
656,1062,595,2023-01-30,15:44:10.080000,2023-01-30,15:44:10.080000,2,7,49167,2.23,3,60,2023-02-03,2023-02-04,13
657,1063,596,2023-01-30,16:43:10.202000,2023-01-30,16:43:10.202000,15,7,26673,2.11,1,4,2023-02-01,2023-02-06,25
658,1064,597,2023-01-30,16:58:10.271000,2023-01-30,16:58:10.271000,18,8,3766,2.42,2,58,2023-02-05,2023-01-30,27
659,1108,643,2023-02-01,14:35:10.149000,2023-02-01,14:35:10.149000,17,2,57022,4.0,3,51,2023-02-01,2023-02-07,15
660,1109,644,2023-02-01,14:37:10.042000,2023-02-01,14:37:10.042000,7,10,18636,3.96,3,4,2023-02-01,2023-02-08,24
661,1066,599,2023-01-31,08:20:10.028000,2023-01-31,08:20:10.028000,14,10,56013,3.38,2,24,2023-02-01,2023-02-06,16
662,1086,621,2023-01-31,16:59:10.158000,2023-01-31,16:59:10.158000,20,17,71866,2.35,1,60,2023-01-31,2023-01-31,9
663,1130,665,2023-02-02,16:21:10.084000,2023-02-02,16:21:10.084000,6,15,73792,2.05,1,40,2023-02-03,2023-02-05,22
664,1126,661,2023-02-02,14:21:10.247000,2023-02-02,14:21:10.247000,10,2,17953,3.71,1,39,2023-02-07,2023-02-08,26
665,1095,630,2023-02-01,10:26:10.360000,2023-02-01,10:26:10.360000,4,1,78757,3.64,2,33,2023-02-05,2023-02-01,23
666,1134,669,2023-02-02,17:43:10.113000,2023-02-02,17:43:10.113000,10,19,50767,3.03,2,34,2023-02-08,2023-02-04,19
667,1087,622,2023-01-31,17:42:10.181000,2023-01-31,17:42:10.181000,18,5,59375,3.7,3,11,2023-02-04,2023-02-06,16
668,1115,650,2023-02-01,18:30:10.122000,2023-02-01,18:30:10.122000,4,2,36775,2.19,1,7,2023-02-04,2023-02-02,18
669,1112,647,2023-02-01,17:43:10.031000,2023-02-01,17:43:10.031000,7,1,51923,3.95,3,28,2023-02-07,2023-02-08,2
670,1074,609,2023-01-31,10:45:10.443000,2023-01-31,10:45:10.443000,6,3,97093,2.66,3,60,2023-02-03,2023-02-05,3
671,1072,605,2023-01-31,09:38:09.855000,2023-01-31,09:38:09.855000,10,2,56809,3.4,3,44,2023-02-03,2023-02-01,24
672,1082,617,2023-01-31,14:25:10.177000,2023-01-31,14:25:10.177000,14,15,41834,3.84,2,32,2023-02-06,2023-02-05,30
673,1089,624,2023-02-01,09:05:10.127000,2023-02-01,09:05:10.127000,12,19,56512,2.92,2,60,2023-02-04,2023-02-08,27
674,1123,658,2023-02-02,11:57:10.192000,2023-02-02,11:57:10.192000,9,11,85824,3.1,2,24,2023-02-06,2023-02-06,22
675,612,147,2022-12-21,09:31:10.243000,2022-12-21,09:31:10.243000,14,9,84664,2.07,3,23,2022-12-26,2022-12-27,30
676,1080,615,2023-01-31,14:05:10.361000,2023-01-31,14:05:10.361000,19,16,26556,2.08,2,53,2023-02-06,2023-02-03,12
677,1113,648,2023-02-01,18:10:10.174000,2023-02-01,18:10:10.174000,20,5,35117,3.32,2,18,2023-02-02,2023-02-02,23
678,1122,657,2023-02-02,11:42:10.061000,2023-02-02,11:42:10.061000,3,1,55183,3.16,3,45,2023-02-03,2023-02-03,21
679,1121,656,2023-02-02,11:31:10.257000,2023-02-02,11:31:10.257000,19,14,23206,3.36,2,26,2023-02-05,2023-02-05,2
680,1068,601,2023-01-31,09:05:10.019000,2023-01-31,09:05:10.019000,3,4,98315,3.15,1,45,2023-02-05,2023-02-01,15
681,1071,604,2023-01-31,09:20:10.058000,2023-01-31,09:20:10.058000,8,5,77912,2.31,3,28,2023-02-05,2023-02-04,19
682,1085,620,2023-01-31,16:15:10.313000,2023-01-31,16:15:10.313000,1,15,16669,3.63,2,5,2023-02-01,2023-02-01,9
683,1103,638,2023-02-01,12:17:10.274000,2023-02-01,12:17:10.274000,5,4,49777,3.56,3,28,2023-02-03,2023-02-05,23
684,1102,637,2023-02-01,12:16:10.255000,2023-02-01,12:16:10.255000,16,3,33986,2.71,1,59,2023-02-02,2023-02-05,17
685,1083,618,2023-01-31,15:19:10.345000,2023-01-31,15:19:10.345000,7,16,92937,3.12,2,29,2023-02-03,2023-02-01,19
686,1096,631,2023-02-01,10:32:10.203000,2023-02-01,10:32:10.203000,13,18,2903,2.27,3,34,2023-02-02,2023-02-05,12
687,1069,602,2023-01-31,09:17:10.382000,2023-01-31,09:17:10.382000,17,14,42914,2.55,1,8,2023-02-01,2023-02-06,29
688,1081,616,2023-01-31,14:16:10.067000,2023-01-31,14:16:10.067000,9,8,25058,2.73,2,12,2023-02-02,2023-02-04,29
689,1110,645,2023-02-01,16:29:10.336000,2023-02-01,16:29:10.336000,17,5,22853,2.19,3,9,2023-02-03,2023-02-06,4
690,1117,652,2023-02-02,09:42:10.050000,2023-02-02,09:42:10.050000,17,5,25530,2.45,1,13,2023-02-06,2023-02-06,3
691,1097,632,2023-02-01,10:37:09.840000,2023-02-01,10:37:09.840000,1,15,19031,2.48,3,11,2023-02-05,2023-02-03,17
692,1099,634,2023-02-01,11:23:10.126000,2023-02-01,11:23:10.126000,9,14,18016,3.69,3,60,2023-02-04,2023-02-04,22
693,1090,625,2023-02-01,09:14:10.028000,2023-02-01,09:14:10.028000,1,10,87226,3.53,3,42,2023-02-01,2023-02-06,7
694,1119,654,2023-02-02,09:49:09.907000,2023-02-02,09:49:09.907000,9,2,45606,2.89,3,29,2023-02-07,2023-02-05,30
695,1125,660,2023-02-02,13:09:10.157000,2023-02-02,13:09:10.157000,8,7,15749,3.52,3,30,2023-02-04,2023-02-03,19
696,828,360,2023-01-16,08:51:09.962000,2023-01-16,08:51:09.962000,13,6,89922,3.69,3,36,2023-01-19,2023-01-21,17
697,1111,646,2023-02-01,16:34:10.149000,2023-02-01,16:34:10.149000,10,20,32830,3.27,3,38,2023-02-06,2023-02-08,6
698,1118,653,2023-02-02,09:46:10.205000,2023-02-02,09:46:10.205000,10,16,15387,3.49,3,15,2023-02-03,2023-02-04,8
699,1070,603,2023-01-31,09:18:09.769000,2023-01-31,09:18:09.769000,10,8,11149,2.21,2,8,2023-02-05,2023-02-03,3
700,1075,610,2023-01-31,10:52:10.200000,2023-01-31,10:52:10.200000,5,9,62550,3.2,2,17,2023-02-05,2023-02-03,4
701,1116,651,2023-02-02,08:05:10.010000,2023-02-02,08:05:10.010000,14,8,66047,3.5,1,43,2023-02-07,2023-02-08,15
702,1101,636,2023-02-01,11:53:10.217000,2023-02-01,11:53:10.217000,9,16,33765,3.31,2,57,2023-02-02,2023-02-08,13
703,1128,663,2023-02-02,15:44:09.779000,2023-02-02,15:44:09.779000,13,3,64294,3.72,1,34,2023-02-02,2023-02-07,8
704,1129,664,2023-02-02,15:46:10.272000,2023-02-02,15:46:10.272000,11,5,28611,2.56,2,17,2023-02-05,2023-02-06,12
705,1076,611,2023-01-31,10:57:10.082000,2023-01-31,10:57:10.082000,1,8,47517,3.31,2,62,2023-02-02,2023-02-01,23
706,1104,639,2023-02-01,12:25:10.424000,2023-02-01,12:25:10.424000,7,4,64184,2.05,3,2,2023-02-03,2023-02-02,13
707,1106,641,2023-02-01,13:00:09.886000,2023-02-01,13:00:09.886000,16,19,66588,3.1,3,51,2023-02-07,2023-02-02,14
708,1120,655,2023-02-02,10:46:10.323000,2023-02-02,10:46:10.323000,12,7,26203,2.6,2,60,2023-02-05,2023-02-07,17
709,1107,642,2023-02-01,14:00:09.927000,2023-02-01,14:00:09.927000,12,5,11729,2.88,2,57,2023-02-06,2023-02-03,30
710,1098,633,2023-02-01,10:49:10.272000,2023-02-01,10:49:10.272000,20,14,72196,2.42,1,49,2023-02-02,2023-02-02,27
711,1135,670,2023-02-03,08:34:10.178000,2023-02-03,08:34:10.178000,15,7,19333,3.44,2,43,2023-02-05,2023-02-05,12
712,1084,619,2023-01-31,15:52:09.759000,2023-01-31,15:52:09.759000,9,3,51062,2.34,2,24,2023-01-31,2023-02-07,21
713,673,207,2022-12-29,08:35:10.244000,2022-12-29,08:35:10.244000,10,18,58340,2.94,2,6,2023-01-02,2023-01-03,16
714,1131,666,2023-02-02,17:02:09.860000,2023-02-02,17:02:09.860000,19,14,45987,3.23,2,14,2023-02-05,2023-02-08,25
715,992,525,2023-01-25,09:54:09.844000,2023-01-25,09:54:09.844000,10,5,70749,3.04,1,30,2023-01-27,2023-01-31,10
716,1092,627,2023-02-01,09:34:10.094000,2023-02-01,09:34:10.094000,13,14,34817,2.05,2,60,2023-02-02,2023-02-01,14
717,1093,628,2023-02-01,10:00:09.882000,2023-02-01,10:00:09.882000,19,19,60976,2.86,2,47,2023-02-06,2023-02-07,11
718,1124,659,2023-02-02,13:02:10.215000,2023-02-02,13:02:10.215000,4,8,82661,2.9,1,49,2023-02-05,2023-02-03,17
719,1077,612,2023-01-31,11:34:10.038000,2023-01-31,11:34:10.038000,3,5,53600,2.41,3,1,2023-02-01,2023-01-31,27
720,1094,629,2023-02-01,10:23:10.105000,2023-02-01,10:23:10.105000,16,18,78641,3.66,1,57,2023-02-02,2023-02-05,2
721,1088,623,2023-01-31,18:18:10.075000,2023-01-31,18:18:10.075000,10,8,82867,3.37,1,4,2023-02-04,2023-02-03,19
722,1100,635,2023-02-01,11:44:10.007000,2023-02-01,11:44:10.007000,6,10,17879,3.44,1,31,2023-02-01,2023-02-03,4
723,1067,600,2023-01-31,08:51:09.801000,2023-01-31,08:51:09.801000,3,19,80029,2.55,1,40,2023-01-31,2023-02-03,28
724,908,441,2023-01-19,14:37:10.033000,2023-01-19,14:37:10.033000,2,19,86342,2.77,2,27,2023-01-23,2023-01-23,9
725,1114,649,2023-02-01,18:14:10.518000,2023-02-01,18:14:10.518000,1,13,29450,3.51,1,15,2023-02-04,2023-02-02,1
726,1133,668,2023-02-02,17:28:09.908000,2023-02-02,17:28:09.908000,13,1,21758,3.05,3,54,2023-02-06,2023-02-06,13
727,1073,606,2023-01-31,09:45:10.362000,2023-01-31,09:45:10.362000,10,16,18750,2.15,2,24,2023-02-02,2023-02-02,12
728,1127,662,2023-02-02,14:50:10.288000,2023-02-02,14:50:10.288000,9,6,59368,2.62,1,43,2023-02-06,2023-02-06,1
729,981,513,2023-01-24,12:22:10.231000,2023-01-24,12:22:10.231000,11,6,59999,2.66,2,3,2023-01-26,2023-01-28,13
730,1136,671,2023-02-03,08:59:10.131000,2023-02-03,08:59:10.131000,8,15,70350,3.19,1,45,2023-02-08,2023-02-06,30
731,1137,672,2023-02-03,10:07:09.727000,2023-02-03,10:07:09.727000,8,13,69290,2.27,1,17,2023-02-08,2023-02-09,15
732,1138,673,2023-02-03,11:18:09.804000,2023-02-03,11:18:09.804000,4,18,60131,2.99,1,4,2023-02-09,2023-02-06,9
733,1139,674,2023-02-03,15:08:10.349000,2023-02-03,15:08:10.349000,20,5,19583,3.56,1,32,2023-02-08,2023-02-09,23
734,1140,675,2023-02-03,16:36:10.097000,2023-02-03,16:36:10.097000,10,12,67817,3.96,1,44,2023-02-05,2023-02-04,19
735,1141,676,2023-02-03,17:36:10.454000,2023-02-03,17:36:10.454000,2,11,57865,3.93,2,56,2023-02-07,2023-02-09,20
736,1142,677,2023-02-03,17:50:10.336000,2023-02-03,17:50:10.336000,17,5,98815,2.52,1,37,2023-02-05,2023-02-03,26
737,1143,678,2023-02-03,17:56:10.120000,2023-02-03,17:56:10.120000,5,7,13092,3.49,1,33,2023-02-08,2023-02-05,1
738,1144,679,2023-02-03,18:01:10.515000,2023-02-03,18:01:10.515000,15,18,33029,2.35,2,20,2023-02-08,2023-02-09,13
739,1145,680,2023-02-03,18:28:09.853000,2023-02-03,18:28:09.853000,16,2,50204,2.57,1,17,2023-02-07,2023-02-08,18
740,1146,681,2023-02-03,18:37:10.370000,2023-02-03,18:37:10.370000,8,3,20015,3.3,2,12,2023-02-09,2023-02-06,5
741,1147,682,2023-02-06,08:00:13.278000,2023-02-06,08:00:13.278000,17,18,6978,2.59,2,50,2023-02-12,2023-02-12,29
742,1148,683,2023-02-06,08:42:10.375000,2023-02-06,08:42:10.375000,11,5,4393,3.14,3,27,2023-02-06,2023-02-07,4
743,1149,684,2023-02-06,08:45:10.228000,2023-02-06,08:45:10.228000,13,20,95619,2.48,1,53,2023-02-09,2023-02-08,30
744,1150,685,2023-02-06,08:47:10.084000,2023-02-06,08:47:10.084000,1,14,46074,3.04,3,2,2023-02-06,2023-02-09,10
745,1151,686,2023-02-06,08:51:10.060000,2023-02-06,08:51:10.060000,7,16,40384,3.42,2,39,2023-02-07,2023-02-11,16
746,1152,687,2023-02-06,08:55:09.934000,2023-02-06,08:55:09.934000,11,18,96987,3.98,3,35,2023-02-09,2023-02-12,6
747,1153,688,2023-02-06,09:25:10.324000,2023-02-06,09:25:10.324000,3,15,61526,2.53,2,35,2023-02-07,2023-02-11,20
748,1154,689,2023-02-06,09:39:10.046000,2023-02-06,09:39:10.046000,11,4,77081,2.64,3,45,2023-02-11,2023-02-07,20
749,1155,690,2023-02-06,10:00:10.206000,2023-02-06,10:00:10.206000,20,8,60967,2.02,2,56,2023-02-09,2023-02-11,16
750,1156,691,2023-02-06,11:10:10.149000,2023-02-06,11:10:10.149000,7,17,64328,3.99,1,53,2023-02-11,2023-02-12,20
751,1157,607,2023-01-31,09:49:09.930000,2023-01-31,09:49:09.930000,3,3,75947,3.28,3,38,2023-01-31,2023-02-05,6
752,1158,692,2023-02-06,11:47:10.235000,2023-02-06,11:47:10.235000,4,8,51385,3.29,1,56,2023-02-07,2023-02-08,20
753,792,324,2023-01-12,09:38:09.960000,2023-01-12,09:38:09.960000,20,16,19735,3.98,2,39,2023-01-15,2023-01-15,3
754,1212,749,2023-02-08,13:50:10.250000,2023-02-08,13:50:10.250000,12,9,64537,3.41,2,1,2023-02-14,2023-02-10,21
755,1178,713,2023-02-07,08:54:10.193000,2023-02-07,08:54:10.193000,7,17,74611,2.26,3,5,2023-02-08,2023-02-14,5
756,1221,758,2023-02-08,17:05:09.789000,2023-02-08,17:05:09.789000,20,12,49769,3.33,3,51,2023-02-09,2023-02-14,14
757,1167,702,2023-02-06,14:21:10.117000,2023-02-06,14:21:10.117000,9,15,21543,3.99,1,67,2023-02-12,2023-02-08,19
758,1160,694,2023-02-06,11:55:10.231000,2023-02-06,11:55:10.231000,15,18,78263,2.03,3,49,2023-02-11,2023-02-12,17
759,1210,746,2023-02-08,12:50:09.859000,2023-02-08,12:50:09.859000,14,1,57817,3.57,1,13,2023-02-12,2023-02-09,27
760,1202,738,2023-02-08,10:41:10.279000,2023-02-08,10:41:10.279000,13,19,83470,2.61,3,30,2023-02-14,2023-02-14,16
761,813,345,2023-01-13,11:16:10.120000,2023-01-13,11:16:10.120000,5,3,39576,2.64,2,36,2023-01-17,2023-01-18,26
762,1208,744,2023-02-08,12:38:09.740000,2023-02-08,12:38:09.740000,10,14,43178,3.89,1,9,2023-02-14,2023-02-09,30
763,1195,731,2023-02-07,18:03:10.212000,2023-02-07,18:03:10.212000,8,6,48204,2.26,2,7,2023-02-10,2023-02-11,17
764,687,220,2022-12-30,16:28:10.121000,2022-12-30,16:28:10.121000,9,19,46833,2.77,3,30,2023-01-03,2023-01-04,26
765,1198,734,2023-02-08,08:43:10.014000,2023-02-08,08:43:10.014000,2,10,56384,2.56,3,19,2023-02-09,2023-02-13,5
766,1209,745,2023-02-08,12:41:10.287000,2023-02-08,12:41:10.287000,11,11,15521,2.29,1,16,2023-02-09,2023-02-13,24
767,1187,723,2023-02-07,12:32:10.402000,2023-02-07,12:32:10.402000,16,9,59942,2.78,2,56,2023-02-08,2023-02-13,5
768,1213,750,2023-02-08,13:55:09.875000,2023-02-08,13:55:09.875000,4,4,83146,3.22,2,36,2023-02-14,2023-02-11,8
769,823,355,2023-01-13,17:44:10.434000,2023-01-13,17:44:10.434000,15,19,49900,3.76,2,38,2023-01-13,2023-01-17,22
770,1173,708,2023-02-06,18:45:10.250000,2023-02-06,18:45:10.250000,12,19,81701,3.38,1,67,2023-02-09,2023-02-13,27
771,1179,714,2023-02-07,09:40:10.422000,2023-02-07,09:40:10.422000,8,9,51107,3.6,2,64,2023-02-11,2023-02-11,11
772,1201,737,2023-02-08,10:12:09.998000,2023-02-08,10:12:09.998000,11,16,31870,2.38,2,13,2023-02-11,2023-02-09,14
773,1215,752,2023-02-08,14:59:10.307000,2023-02-08,14:59:10.307000,1,12,78399,3.85,2,51,2023-02-13,2023-02-10,14
774,1161,695,2023-02-06,12:28:09.758000,2023-02-06,12:28:09.758000,15,11,54268,2.9,2,9,2023-02-06,2023-02-07,17
775,1185,721,2023-02-07,12:14:10.246000,2023-02-07,12:14:10.246000,17,5,86023,2.77,3,32,2023-02-07,2023-02-13,15
776,1218,755,2023-02-08,16:31:10.615000,2023-02-08,16:31:10.615000,1,15,69192,2.63,1,40,2023-02-10,2023-02-10,4
777,1211,747,2023-02-08,13:08:09.976000,2023-02-08,13:08:09.976000,20,12,42827,2.38,2,66,2023-02-09,2023-02-11,27
778,1162,696,2023-02-06,12:32:10.294000,2023-02-06,12:32:10.294000,16,20,12860,3.76,3,61,2023-02-11,2023-02-07,7
779,1180,715,2023-02-07,10:04:10.084000,2023-02-07,10:04:10.084000,5,18,97899,3.49,3,28,2023-02-11,2023-02-07,1
780,1205,741,2023-02-08,11:17:10.195000,2023-02-08,11:17:10.195000,20,3,11082,3.58,3,61,2023-02-10,2023-02-13,29
781,1200,736,2023-02-08,10:04:10.234000,2023-02-08,10:04:10.234000,19,4,53555,2.27,2,5,2023-02-09,2023-02-09,30
782,1182,717,2023-02-07,11:16:10.113000,2023-02-07,11:16:10.113000,13,19,82303,3.62,3,26,2023-02-09,2023-02-11,1
783,1189,725,2023-02-07,14:07:09.831000,2023-02-07,14:07:09.831000,17,18,39998,2.09,1,67,2023-02-09,2023-02-13,14
784,1168,703,2023-02-06,14:30:10.141000,2023-02-06,14:30:10.141000,17,1,80553,3.27,1,9,2023-02-06,2023-02-13,14
785,1164,698,2023-02-06,13:19:09.699000,2023-02-06,13:19:09.699000,8,12,10252,3.64,3,51,2023-02-07,2023-02-10,17
786,1009,541,2023-01-26,08:58:10.274000,2023-01-26,08:58:10.274000,7,14,5299,2.38,3,54,2023-01-29,2023-01-29,2
787,982,514,2023-01-24,14:17:10.313000,2023-01-24,14:17:10.313000,5,7,82661,2.71,1,60,2023-01-25,2023-01-28,9
788,1222,759,2023-02-08,17:17:09.927000,2023-02-08,17:17:09.927000,5,1,19400,2.13,1,36,2023-02-14,2023-02-12,26
789,553,87,2022-12-14,09:55:10.639000,2022-12-14,09:55:10.639000,4,9,1653,3.91,2,23,2022-12-17,2022-12-19,18
790,1194,730,2023-02-07,16:15:10.524000,2023-02-07,16:15:10.524000,3,8,27396,3.56,3,51,2023-02-07,2023-02-10,24
791,1216,753,2023-02-08,15:40:09.992000,2023-02-08,15:40:09.992000,3,3,28361,2.19,2,64,2023-02-09,2023-02-09,11
792,1183,719,2023-02-07,11:43:09.767000,2023-02-07,11:43:09.767000,8,19,75870,2.37,3,7,2023-02-09,2023-02-08,8
793,1166,701,2023-02-06,14:06:09.944000,2023-02-06,14:06:09.944000,2,5,33978,2.01,3,33,2023-02-08,2023-02-07,7
794,1174,709,2023-02-06,18:47:10.324000,2023-02-06,18:47:10.324000,18,12,63472,2.6,3,30,2023-02-09,2023-02-13,13
795,1172,707,2023-02-06,18:11:09.887000,2023-02-06,18:11:09.887000,4,5,29231,3.84,1,52,2023-02-07,2023-02-10,18
796,1220,757,2023-02-08,16:43:10.315000,2023-02-08,16:43:10.315000,14,12,91994,3.22,3,54,2023-02-12,2023-02-12,6
797,1175,710,2023-02-06,18:48:10.131000,2023-02-06,18:48:10.131000,8,3,63679,3.85,2,49,2023-02-11,2023-02-07,14
798,1177,712,2023-02-07,08:11:10.204000,2023-02-07,08:11:10.204000,6,19,98167,2.98,2,7,2023-02-12,2023-02-11,9
